price_total,max_guests,num_bedrooms,distance_city_center,distance_metro,attraction_index_norm,restaurant_index_norm,proximity_index,room_type_Private room,room_type_Shared room,city_Athens,city_Barcelona,city_Berlin,city_Budapest,city_Lisbon,city_London,city_Paris,city_Rome,city_Vienna,district_Berlin,district_Budapest,district_Citta metropolitana di Roma Capitale,district_Departement de Seine-Saint-Denis,district_Departement des Hauts-de-Seine,district_Departement du Val-de-Marne,district_Gemeente Amsterdam,district_Gemeente Diemen,district_Gemeente Ouder-Amstel,district_Greater London,district_Lisbon,district_Loures,district_Nomarchia Athinas,district_Oeiras,district_Other,district_Paris,district_Politischer Bezirk Modling,district_Politischer Bezirk Wien-Umgebung,district_Provincia de Barcelona,district_Rome,district_Wien Stadt,day_type_weekend
527.204829109189,2.0,1,1.4071102007540723,1.3814078101685354,16.42037518446062,28.52863833643286,0.5265025460514885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555.8612374758563,2.0,0,2.6780920014537366,1.844094477601163,11.617009521647985,18.707517044728966,0.3482391305219536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.26811703253324,2.0,1,2.061576554640393,1.558177167802819,16.272676880991142,23.691624332146905,0.4190292560908638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.6361345799186,4.0,2,1.792237506252496,1.8748732889669992,11.939237229470688,19.32690538100708,0.4317010066537641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.4924918964867,2.0,1,3.3426480507193443,0.647097191952299,8.294419268077174,13.885996283549568,0.4436957591195981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
226.34094071631492,2.0,1,2.85095702392196,1.0720367196207157,7.8343651638668605,13.172795975218149,0.3997307838795419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.77083979818826,2.0,1,10.723483252396443,0.4545625659060568,2.258094081573569,3.695634411752903,0.3766493096963829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490.9622086130301,4.0,2,4.934493704887129,1.0142340425633636,4.873888130296899,7.969151743776913,0.3269268151153707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
169.70495079608068,2.0,1,3.816301136112157,2.642407201417929,5.771375217982818,9.476606684701633,0.2576441080254175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662.600059756805,4.0,1,4.295560862635061,0.1831750782063814,6.063941111859346,10.245484513342912,0.5850944165182739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426.5428344765583,2.0,1,3.3720972916742413,2.1386838643617683,6.805620209296073,12.577132057460394,0.2944736252339073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
